#reqid,ra,dec,startjd,endjd,exitcode,lightcurve
69765,213.343731811,22.5783282786,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69765/cksume3f70b869f0a2ab95c23020e141d49f1/forcedphotometry_req00069765_lc.txt
69766,247.663783531,53.4890458732,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69766/cksumacf4346bf4a6a7852669d3aa26b6768b/forcedphotometry_req00069766_lc.txt
69767,263.058843474,36.0739932661,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69767/cksuma9f412e8cdd2adae5683af6f918242b7/forcedphotometry_req00069767_lc.txt
69768,291.911575022,61.947194634,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69768/cksumb5952096fbc91d06e896e6c2f9921e05/forcedphotometry_req00069768_lc.txt
69769,264.583446896,67.8494710813,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69769/cksum7e3749035ff5b9c14df5a61222b0598c/forcedphotometry_req00069769_lc.txt
69770,277.738776609,29.8797984647,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69770/cksum90ea599ea60ac2feaea1cd2c925b2bd4/forcedphotometry_req00069770_lc.txt
69771,284.754191735,63.7552034377,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69771/cksumd5f62cc1d9e41f8ca0ee43cedbb70d95/forcedphotometry_req00069771_lc.txt
69772,232.109018892,8.80616238246,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69772/cksumd9626e01547d0d973364e7e7ee29ee94/forcedphotometry_req00069772_lc.txt
69773,222.796027297,17.1942066432,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69773/cksum79a541e64a0f3c36bf6c5590fb716cfe/forcedphotometry_req00069773_lc.txt
69774,224.769037371,19.5872643565,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69774/cksume7deec9e859f7446217cfab6bff76cfa/forcedphotometry_req00069774_lc.txt
69775,213.829735754,16.8921677237,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69775/cksum88b00c1524a4be1f7ad4f4f7dfc0838a/forcedphotometry_req00069775_lc.txt
69776,241.394760258,32.6631924128,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69776/cksumd39330cce5a4bd1d54b4d5b6790a88ca/forcedphotometry_req00069776_lc.txt
69777,236.371350996,35.855206978,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69777/cksum3b3b28ca621a6312cbf600b9fe9dbd07/forcedphotometry_req00069777_lc.txt
69778,195.321020048,59.8100316569,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69778/cksumfd32428ad437ce6bca64624c0ad89705/forcedphotometry_req00069778_lc.txt
69779,160.337984158,45.6703830881,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69779/cksum4abaf9bfffd7333076dbb15d0a34b9fa/forcedphotometry_req00069779_lc.txt
69780,271.71117285,69.8244755435,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69780/cksumfcca3a0c15882653ca0fef62b455fd2b/forcedphotometry_req00069780_lc.txt
69781,216.667378075,7.6182579368,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69781/cksum8442374d1c5517d6a80aa2eec56b4730/forcedphotometry_req00069781_lc.txt
69782,233.309550889,15.017495158,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69782/cksum88f921c77a29a9c81439f766b5af1de0/forcedphotometry_req00069782_lc.txt
69783,207.342277472,21.0707420168,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69783/cksumae5c56b5f5cb769de228547e865c827f/forcedphotometry_req00069783_lc.txt
69784,233.283446447,44.5356581393,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69784/cksum588fd51d2e87a50a0cbee2bb818f3371/forcedphotometry_req00069784_lc.txt
69785,268.434594532,40.7557543722,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69785/cksum92ad177349870bb06870240cb8fab491/forcedphotometry_req00069785_lc.txt
69786,252.412943669,45.4922893213,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69786/cksum817413dabac310d20f9de210d2c27155/forcedphotometry_req00069786_lc.txt
69787,271.954797012,35.8834872221,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69787/cksum6848a729f0484e84f69ea76f6fb5279a/forcedphotometry_req00069787_lc.txt
69788,260.161097735,52.0419504063,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69788/cksum9a5145b78624345cb78727ca8bf44d6a/forcedphotometry_req00069788_lc.txt
69789,156.527260815,47.2742732151,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69789/cksum65d5a3483f042a18f3a78685526783a9/forcedphotometry_req00069789_lc.txt
69790,165.570609697,58.234016771,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69790/cksum384204e50a1b0159f39e02e027fc56c1/forcedphotometry_req00069790_lc.txt
69791,226.069174999,35.8150313554,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69791/cksum4d4a0828ae932fe1ec9ef457bfca159d/forcedphotometry_req00069791_lc.txt
69792,232.576164915,57.6584846775,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69792/cksum5e8940cfbf5ca944806c634bc8f7f7cd/forcedphotometry_req00069792_lc.txt
69793,244.912351991,49.1851747856,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69793/cksumcc5933efb655448a05354b5b38ca6412/forcedphotometry_req00069793_lc.txt
69794,291.259061096,50.7204856443,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69794/cksum8ba41d02aa4a6b95688e8220c320382f/forcedphotometry_req00069794_lc.txt
69795,281.863071736,14.5337890256,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69795/cksum68266297b071e62a511dacfde1b6d576/forcedphotometry_req00069795_lc.txt
69796,216.189187442,5.83982120604,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69796/cksum960e170c6dc034a1f2a8f132f35a001c/forcedphotometry_req00069796_lc.txt
69797,164.130857033,18.2280632421,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69797/cksum004505368defc141159665a1adbcef8f/forcedphotometry_req00069797_lc.txt
69798,188.122286007,4.88894140204,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69798/cksumb467b2340e36f8bd16ed505cf74e434b/forcedphotometry_req00069798_lc.txt
69799,321.433040485,63.3883297365,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69799/cksumfe17030c4210df7ca533c8ec4611e249/forcedphotometry_req00069799_lc.txt
69800,168.096966165,30.5800076591,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69800/cksum768ef3f01d0cdfbb084eaec61237bf20/forcedphotometry_req00069800_lc.txt
69801,198.667758956,24.0057565689,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69801/cksum267430d03d3f2ac1b4a22dbe755ea971/forcedphotometry_req00069801_lc.txt
69802,188.379787631,27.5459024568,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69802/cksum8ace9fa810ffa5d69eb3544109e44399/forcedphotometry_req00069802_lc.txt
69803,239.413759412,78.6122392265,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69803/cksum67f14f5d54a38f6bf6a6049ebfcdd893/forcedphotometry_req00069803_lc.txt
69804,183.387375456,25.4515239811,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69804/cksum113c1d8b758ec92a3c113722b7502adf/forcedphotometry_req00069804_lc.txt
69805,183.449645655,40.7156864586,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69805/cksum0114b6cab07f90025a959b3744142477/forcedphotometry_req00069805_lc.txt
69806,180.478557702,36.8951718244,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69806/cksum34b79bc739454078d83ac721aa131be9/forcedphotometry_req00069806_lc.txt
69807,200.178251995,60.2571417677,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69807/cksumfce8e9bbe0dd9d330947f11af6912682/forcedphotometry_req00069807_lc.txt
69808,200.116559231,62.300824001,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69808/cksum8a9c871945825cd9aaa2f1392b5c8f26/forcedphotometry_req00069808_lc.txt
69809,223.701675631,5.50743175034,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69809/cksum2017cc86ee95010e0b5bff0826136c6e/forcedphotometry_req00069809_lc.txt
69810,232.808555533,16.8927063662,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69810/cksum0e04a5bed8095b73d4d577f4b65881f6/forcedphotometry_req00069810_lc.txt
69811,232.043453592,16.9291008926,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69811/cksum3a9e06cb15070d8356892d57c9bd3113/forcedphotometry_req00069811_lc.txt
69812,224.878285819,28.1830026157,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69812/cksum3913cd289e1c60bc4cd94a1ec1100ad4/forcedphotometry_req00069812_lc.txt
69813,235.55796672,18.583328459,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69813/cksum9a036b1572a3e6db71e5a37f4892e0a2/forcedphotometry_req00069813_lc.txt
69814,249.633324885,5.12649261835,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69814/cksum9608d0b551130d252ecc40c5e29d4f96/forcedphotometry_req00069814_lc.txt
69815,239.622368458,27.28724393,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69815/cksum1b3aaf8725f584f05646b238b27d9696/forcedphotometry_req00069815_lc.txt
69816,239.578131373,25.8568925556,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69816/cksum7eb544cb047e6735ca02bc13fbc315ae/forcedphotometry_req00069816_lc.txt
69817,254.905134316,59.0732965405,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69817/cksumba04806f342e05a8027f404e8dfa091d/forcedphotometry_req00069817_lc.txt
69818,297.198345482,48.8732676229,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69818/cksum3a89c74cd4410c6c819cb88b82cab900/forcedphotometry_req00069818_lc.txt
69819,244.741580535,56.7168883577,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69819/cksumf41692029b54d0ebe61a13632bbec9ef/forcedphotometry_req00069819_lc.txt
69820,242.839477361,36.9942995495,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69820/cksum811678eec68aaccfb90c84437f0b8aa2/forcedphotometry_req00069820_lc.txt
69821,260.101632951,55.2146443021,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69821/cksum50c087030a2300340a13174c5181849f/forcedphotometry_req00069821_lc.txt
69822,224.9766624,39.0787973714,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69822/cksum6125f883a0b1dee1df5dd5cff6d64987/forcedphotometry_req00069822_lc.txt
69823,252.905688636,61.545363432,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69823/cksum11c65701b82cb857cea85fbf86b2beeb/forcedphotometry_req00069823_lc.txt
69824,244.677967918,40.0725960913,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69824/cksum362e3ab6358f1b0a986a4b3a6a7fbd89/forcedphotometry_req00069824_lc.txt
69825,212.775169307,12.3814001314,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69825/cksum112aeca4a015a4bda4eeffcfd776a7e1/forcedphotometry_req00069825_lc.txt
69826,213.576758731,10.6782437607,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69826/cksum993d3bae8212253a85a4ea75be37b5dd/forcedphotometry_req00069826_lc.txt
69827,169.863257875,29.3737209929,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69827/cksumd6d0477ebff3658b9bf5b411db4cc0ca/forcedphotometry_req00069827_lc.txt
69828,223.598245502,73.1783151974,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69828/cksum7c385559e6421a9eedb6cb024428bea2/forcedphotometry_req00069828_lc.txt
69829,174.623452477,20.5286767475,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69829/cksum7d26dbc9886df70452403721fe649361/forcedphotometry_req00069829_lc.txt
69830,231.549772744,6.35717193727,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69830/cksum3b1db8a5fc0959294d43c26b293f5549/forcedphotometry_req00069830_lc.txt
69831,308.133816642,58.1580026781,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69831/cksum8a432485cffcc614b48a19484600be80/forcedphotometry_req00069831_lc.txt
69832,283.84098991,56.5884066267,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69832/cksum2a80a52706b3ae470002e2bb8769a43e/forcedphotometry_req00069832_lc.txt
69833,254.770992689,47.2364389309,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69833/cksum77942c45ba25dd78863a9bec011e869b/forcedphotometry_req00069833_lc.txt
69834,281.585064809,70.7370541244,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69834/cksum1a6f57d0409a94723015dd45c0d898d9/forcedphotometry_req00069834_lc.txt
69835,276.559049839,45.0102062292,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69835/cksume9dfdcda6bb9a8512b03f6b2b654e437/forcedphotometry_req00069835_lc.txt
69836,269.51112441,69.0727666356,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69836/cksumb367a971489c6f2814972c0eedce23df/forcedphotometry_req00069836_lc.txt
69837,266.472480304,31.7105290022,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69837/cksum32568163f0e96b42e65efed2ad6f8486/forcedphotometry_req00069837_lc.txt
69838,202.980707215,23.2832222357,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69838/cksum1101ffe0af91fe2f9ac400873a6d0430/forcedphotometry_req00069838_lc.txt
69839,186.347811035,31.8240156574,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69839/cksumd6324c2a512084ab148b80351c84c3c1/forcedphotometry_req00069839_lc.txt
69840,238.22689635,50.6193991684,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69840/cksum38d6a2428abf25cc0705b9f93aff3a6d/forcedphotometry_req00069840_lc.txt
69841,331.405588414,44.8376929331,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69841/cksum007fa6f030f868990ee11f7cd1ea3ace/forcedphotometry_req00069841_lc.txt
69842,347.546491216,51.253080078,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69842/cksuma7eb6b2434d589bfa5fbb63f119de3f8/forcedphotometry_req00069842_lc.txt
69843,315.205246839,9.52451447041,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69843/cksumce4619aacdc70ec1aacadad5daddb7d1/forcedphotometry_req00069843_lc.txt
69844,295.027448821,60.4831788769,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69844/cksum73dcc6be78e380e979d0790a76816a5b/forcedphotometry_req00069844_lc.txt
69845,203.51444961,61.7279410697,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69845/cksuma5b5da574a4a0c220fd84a30ab1ea281/forcedphotometry_req00069845_lc.txt
69846,207.199235816,6.35522036073,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69846/cksum6f28a8f33b8c918f857c878bfa2748dd/forcedphotometry_req00069846_lc.txt
69847,209.808348856,28.5407583106,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69847/cksum97e6209c5fca769d50fe5faecb187ad9/forcedphotometry_req00069847_lc.txt
69848,230.351390786,69.6062493278,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69848/cksum8951648eb199bd4b099f0d536f1e717f/forcedphotometry_req00069848_lc.txt
69849,164.612910575,51.6958232423,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69849/cksum1272d3bdec5df27080f3763ada0542c0/forcedphotometry_req00069849_lc.txt
69850,261.13344422,70.3724439603,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69850/cksume0cb14a4a6d9cd7f9d4ddd86f0b8f345/forcedphotometry_req00069850_lc.txt
69851,230.217152435,54.2155500639,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69851/cksumd909d8a9e75f0415bcb6b86deee5f5bf/forcedphotometry_req00069851_lc.txt
69852,269.451877097,40.0763902748,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69852/cksum5ab1677bbe9f6288cbf73996412196fe/forcedphotometry_req00069852_lc.txt
69853,328.079015866,44.2440366414,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69853/cksum72a26398c1c9f7a6b5dc11379f4fc2fc/forcedphotometry_req00069853_lc.txt
69854,209.420468243,17.5080896329,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69854/cksume3d729528a4b8bd2e11d2b5c074847e0/forcedphotometry_req00069854_lc.txt
69855,205.283177522,28.8864780922,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69855/cksum00926c2433dc7cc03e9c1b808665c3b6/forcedphotometry_req00069855_lc.txt
69856,161.5958078,18.6738469,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69856/cksumf9b139168bbf55ca4c19986898d10e45/forcedphotometry_req00069856_lc.txt
69857,221.35234863,78.2847055987,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69857/cksum2778d467cffa90b5ede702e90a12581b/forcedphotometry_req00069857_lc.txt
69858,230.709698626,8.08032202393,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69858/cksum538072eaf4f44cd8f93b25602dbe12e9/forcedphotometry_req00069858_lc.txt
69859,281.559830062,35.968702609,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69859/cksum83658c4bb7c92709d47577e4c2412ead/forcedphotometry_req00069859_lc.txt
69860,299.259861271,61.8431342929,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69860/cksume606cb88d86904d07f013355dc915bec/forcedphotometry_req00069860_lc.txt
69861,237.026899815,55.7148490338,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69861/cksum9047f6ddd81773fb0af9c24bc7e06d52/forcedphotometry_req00069861_lc.txt
69862,222.973521648,46.6457742078,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69862/cksum4bf3a78fb0ff0c888c9d80325322baa9/forcedphotometry_req00069862_lc.txt
69863,181.669265073,59.5133675001,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69863/cksumd8cba0fe5c2d485b16fc3b21c073da43/forcedphotometry_req00069863_lc.txt
69864,267.340781835,19.7396977209,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69864/cksum6cb533c38535313f05651bd2f8c4175e/forcedphotometry_req00069864_lc.txt
69865,258.592542184,48.2643107209,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69865/cksumbd09ddd3b772d75f00e4f52f8afea221/forcedphotometry_req00069865_lc.txt
69866,270.853127272,17.8754482361,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69866/cksum957957d96630a035c91c16191afdd96a/forcedphotometry_req00069866_lc.txt
69867,296.3655182,44.4989668897,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69867/cksumf4a3b882f8b924e57dfd29d62a8a36ac/forcedphotometry_req00069867_lc.txt
69868,195.440533862,61.4654093589,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69868/cksum907a338bb37f6ab7576e7ffcf58cb525/forcedphotometry_req00069868_lc.txt
69869,229.283279023,1.09963369895,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69869/cksume1e22be294d4a29c871174c4a41a241d/forcedphotometry_req00069869_lc.txt
69870,233.014823445,23.5170578236,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69870/cksum726891eba385f1e359ecc9b7256ac73b/forcedphotometry_req00069870_lc.txt
69871,244.000943476,22.2680226711,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69871/cksumc73357c0e4ade549ddc86d8bab2c19a8/forcedphotometry_req00069871_lc.txt
69872,267.329900143,49.4124008322,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69872/cksumd570efa95dec9d45c6d38a6b72a360b6/forcedphotometry_req00069872_lc.txt
69873,198.892958548,28.3429183814,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69873/cksum0a486aa3c8a296ed0f82af3ee7a09c82/forcedphotometry_req00069873_lc.txt
69874,239.259607302,37.4171156039,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69874/cksum50e7070b95833dcf073f90567f08378c/forcedphotometry_req00069874_lc.txt
69875,266.102651303,55.1754357962,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69875/cksum75b182a9f272085c10541f2b3831d160/forcedphotometry_req00069875_lc.txt
69876,214.575012139,28.9732885103,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69876/cksum2e35d56e76944e17f16e1f150b0d8fa5/forcedphotometry_req00069876_lc.txt
69877,194.788003614,37.3167160055,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69877/cksum25f4c314734768b6644d44a678ebd169/forcedphotometry_req00069877_lc.txt
69878,157.197842328,39.82647344,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69878/cksum739e63a32eb3e4c3a5c054448b39e506/forcedphotometry_req00069878_lc.txt
69879,226.994151848,1.23240400748,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69879/cksum70d3f8d8b2b11492eaaeed37a413c555/forcedphotometry_req00069879_lc.txt
69880,272.988901554,30.0454018149,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69880/cksumbce83658166cb35b330587b6746bd15f/forcedphotometry_req00069880_lc.txt
69881,212.052000771,65.6377766589,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69881/cksum7e52540ac5fbb6c6ebbb823937af19d5/forcedphotometry_req00069881_lc.txt
69882,181.149476456,12.5567845914,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69882/cksum32bc61966ff8dc156a6967a4129504d2/forcedphotometry_req00069882_lc.txt
69883,192.864515578,20.6064387728,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69883/cksum1060a10cc4a3b76a55fa1bdce8e1cf93/forcedphotometry_req00069883_lc.txt
69884,233.535372596,56.6968491396,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69884/cksum6d1c1a740f9490d4a7a28bf91ef134b2/forcedphotometry_req00069884_lc.txt
69885,297.20464177,46.5100150106,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69885/cksum7e61030e9957d7c6b0458685d9df35fa/forcedphotometry_req00069885_lc.txt
69886,253.197244131,51.5634789499,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69886/cksum1ba5d62d52c7fd1fa93cebcb007e5dce/forcedphotometry_req00069886_lc.txt
69887,285.997197029,32.5437004197,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/69/req69887/cksumf10ec86cbecc49cfa1f2bb25d2c4f904/forcedphotometry_req00069887_lc.txt
69888,174.208782882,25.8478976108,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69888/cksum7918fd00d79b392d3d09b554606f3617/forcedphotometry_req00069888_lc.txt
69889,216.98008407,40.9743545403,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69889/cksum99ea573be98634d4eb7aa2426d86f49f/forcedphotometry_req00069889_lc.txt
69890,188.845686996,29.4921784005,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/69/req69890/cksum586d26db89c0293259aa634cd20cf4e8/forcedphotometry_req00069890_lc.txt
69891,223.493020922,26.0019573346,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69891/cksuma2e90a2591705b413c912fb9f8ab2f42/forcedphotometry_req00069891_lc.txt
69892,244.761774556,21.8070406456,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/69/req69892/cksumede307961a2a21d32c1f128489ea151e/forcedphotometry_req00069892_lc.txt
69893,266.07548444,68.0291317955,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/69/req69893/cksum195125052ec4ee4ebf867bac8db69e4a/forcedphotometry_req00069893_lc.txt
