,ZTFID,fcqfid,bl_pre,bl_post,Consistent,Warning,Missing_pre,Missing_post,N_pre_peak,N_post_peak
3398,ZTF19aaoxvfe,6241313,-5.19003446348598,-34.456761613805156,-1,,0,0,9,38
3399,ZTF19aaoxvfe,6710131,1.27973934698425,-4.413522368300905,1,,0,0,77,192
3400,ZTF19aaoxvfe,6710132,-3.25651204007489,-5.151970676674985,1,,0,0,83,272
3401,ZTF19aaoxvfe,6710133,-0.7300236838660119,-6.275067554467905,1,,0,0,8,42
3402,ZTF19aamfxby,8141311,-10.1584694450088,-37.611592003619606,-1,,0,0,79,226
3403,ZTF19aamfxby,8141312,4.6571129979015,-21.08709188101645,-1,,0,0,89,248
3404,ZTF19aamfxby,8141313,,8.99072425009224,0,,1,0,0,31
3405,ZTF19aamfxby,8151611,-2.18202930872698,0.824621872231297,1,,0,0,48,257
3406,ZTF19aamfxby,8151612,-16.9324427435825,-26.1323502344464,1,,0,0,59,272
3407,ZTF19aamgokq,4681121,2.734281782376475,8.745224441513775,1,,0,0,30,96
3408,ZTF19aamgokq,4681122,-11.3086046837464,-19.358622752125,1,,0,0,33,122
3409,ZTF19aamgokq,4681123,,6.51609872293044,0,,1,0,0,9
3410,ZTF19aamgokq,15140122,,-43.0836583484578,0,,1,0,0,10
3411,ZTF19aaupkev,7200131,-22.7856519510619,-43.0032244179094,-1,,0,0,223,21
3412,ZTF19aaupkev,7200132,-1.5278092154863399,15.30373196459795,-1,,0,0,216,14
3413,ZTF19aaupkev,7200133,8.76855484501457,5.93506677244201,1,,0,0,15,30
3414,ZTF19aaupkev,17191021,,,0,,1,1,2,0
3415,ZTF19aaupkev,17191022,-34.14376811557265,,0,,0,1,4,0
3416,ZTF19abfvhlx,3920401,7.1661959213678355,19.5595517824794,1,,0,0,42,55
3417,ZTF19abfvhlx,3920402,-17.6538305494864,-38.680271036389655,-1,,0,0,46,50
3418,ZTF19abfvhlx,3920403,-33.66597595703515,-37.7530523238403,1,,0,0,10,18
3419,ZTF19aclobbu,7390511,12.49152501861915,-1.723175492672461,-1,,0,0,70,36
3420,ZTF19aclobbu,7390512,-25.4632498316407,-33.6998553844445,-1,,0,0,111,47
3421,ZTF19aclobbu,17381421,-20.92771040187445,,0,,0,1,22,0
3422,ZTF19aclobbu,17381422,-0.57449051191349,,0,,0,1,30,0
3423,ZTF19aatheus,7260601,12.25850960483665,20.580261263525898,-1,,0,0,392,84
3424,ZTF19aatheus,7260602,-22.9189021656892,-5.340045365418155,-1,,0,0,643,76
3425,ZTF19aatheus,7260603,3.04309041070339,18.9993549856461,1,,0,0,29,42
3426,ZTF19aatheus,17251411,-83.8414466876451,-108.83548506863335,1,,0,0,13,12
3427,ZTF19aatheus,17251412,-125.28903265922699,,0,,0,1,18,0
3428,ZTF19abhzdjp,7941121,-4.31520581683232,-5.40554191134287,1,,0,0,451,187
3429,ZTF19abhzdjp,7941122,-4.230077357164564,7.1724606935379995,-1,,0,0,476,192
3430,ZTF19abhzdjp,7941123,0.6951258343427165,8.13556432406752,1,,0,0,32,63
3431,ZTF19abyikbv,7341121,-106.360434208069,-226.0357986049965,-1,long rise,0,0,89,4
3432,ZTF19abyikbv,7341122,-232.27275085615298,,0,long rise,0,1,94,2
3433,ZTF19abyikbv,17710131,-1469.80175821286,,0,long rise,0,1,15,0
3434,ZTF19abyikbv,17710132,-71.9989453753786,,0,,0,1,41,0
3435,ZTF19abyikbv,17720421,-1411.830922127265,,0,,0,1,20,0
3436,ZTF19abyikbv,17720422,-2683.77215789419,,0,long rise,0,1,25,0
3437,ZTF19abnishu,3991201,2.65492039926925,1.64671545494815,1,,0,0,69,69
3438,ZTF19abnishu,3991202,3.1795554110045003,9.74428506792516,1,,0,0,78,89
3439,ZTF19abnishu,3991203,-30.22535725508745,-50.808138301668,-1,,0,0,12,27
3440,ZTF19abnishu,14430201,-248.663460999576,,0,,0,1,5,0
3441,ZTF19abnishu,14430202,-197.800214431409,,0,,0,1,9,0
3442,ZTF19abqqmui,4941011,-9.52777160474353,-15.472652441404602,-1,,0,0,43,90
3443,ZTF19abqqmui,4941012,-4.64189283224709,-5.80943368203542,1,,0,0,52,85
3444,ZTF19abqqmui,4941013,3.59752144239955,9.91796832153055,1,,0,0,19,37
3445,ZTF19aamhhae,7920701,5.845355814685135,0.233722310561257,-1,,0,0,226,169
3446,ZTF19aamhhae,7920702,-9.98529805174049,-13.98735526270165,1,,0,0,303,160
3447,ZTF19aamhhae,7920703,2.28864954198374,12.56431734409345,1,,0,0,24,44
3448,ZTF19aamhhae,17941312,-544.99645140584,-621.8294783205355,1,,0,0,3,8
3449,ZTF19aamhhae,17951611,3.21251551041127,6.997048896636899,1,,0,0,183,4
3450,ZTF19aamhhae,17951612,,-514.6470649684995,0,,1,0,2,6
3451,ZTF19abhphah,7651301,-2.65717548435558,-18.470657189474,-1,,0,0,422,121
3452,ZTF19abhphah,7651302,-23.192434665839052,-36.398508470994,-1,,0,0,674,119
3453,ZTF19abhphah,7651303,-6.9927433307727505,-5.63318571494632,1,,0,0,28,44
3454,ZTF19abhphah,7661611,3.13219363770131,-5.443411501617479,-1,,0,0,367,122
3455,ZTF19abhphah,7661612,5.93119523036689,-1.2065706055267,-1,,0,0,701,109
3456,ZTF19abhphah,7661613,4.87135357113705,-7.384369142956576,-1,,0,0,31,44
3457,ZTF19abhphah,18020801,-16.365903637061948,-28.25740283531185,1,,0,0,10,12
3458,ZTF19abhphah,18020802,-21.5679256892564,,0,,0,1,35,0
3459,ZTF19aanlekq,6781631,10.022863949089366,10.7068432383605,1,,0,0,244,161
3460,ZTF19aanlekq,6781632,-0.0792871753101608,9.26099148995251,-1,,0,0,283,189
3461,ZTF19aanlekq,6781633,-1.27071392290383,3.01792034199069,1,,0,0,23,53
3462,ZTF19aanlekq,17190511,,,0,,1,1,0,2
3463,ZTF19aanlekq,17190512,,,0,,1,1,2,2
3464,ZTF19acbacvu,4470931,2.10701268575892,-6.11761263093873,-1,,0,0,45,55
3465,ZTF19acbacvu,4470932,-5.08682548254856,-1.3976385853739095,1,,0,0,56,54
3466,ZTF19acbacvu,4470933,-1.25643645516173,-9.569705637305875,1,,0,0,19,26
3467,ZTF19acbacvu,14940301,-1.40829573983239,,0,,0,1,17,0
3468,ZTF19acbacvu,14940302,-0.178968255727174,,0,,0,1,19,0
3469,ZTF19acmbkmr,6681311,6.2172009438507,-1.53037241172226,-1,,0,0,97,97
3470,ZTF19acmbkmr,6681312,-16.926782284390903,-11.0571437703148,1,,0,0,114,175
3471,ZTF19acmbkmr,6681313,-2.46689253105693,-1.20247358651964,1,,0,0,15,37
3472,ZTF19acmbkmr,17110811,7.17659392387877,,0,,0,1,13,2
3473,ZTF19acmbkmr,17110812,7.7630339356129,,0,,0,1,20,0
3474,ZTF19aardunx,5320431,0.9109448197818211,-5.73849253666162,1,,0,0,32,117
3475,ZTF19aardunx,5320432,2.63172727400474,-7.979182565848134,1,,0,0,52,166
3476,ZTF19aardunx,5320433,-20.7939886575296,-1.59399344859408,-1,,0,0,19,43
3477,ZTF19acdxkek,2450611,3.28547345612103,6.32782928071796,1,,0,0,51,23
3478,ZTF19acdxkek,2450612,-1.29438290957968,25.389510585342798,-1,,0,0,57,24
3479,ZTF19aamooex,7170831,0.928624257063831,-1.38475114014111,1,,0,0,143,175
3480,ZTF19aamooex,7170832,-4.01062059733991,-21.146205401208952,-1,,0,0,134,238
3481,ZTF19aamooex,7170833,6.0729948485693654,-16.2157911051595,-1,,0,0,14,45
3482,ZTF19abqmpsr,5560611,7.58398540921074,11.37922722658492,1,,0,0,51,24
3483,ZTF19abqmpsr,5560612,-15.1723036829722,-13.32302500342545,1,,0,0,57,40
3484,ZTF19abqmpsr,15511411,-1.4753561932522,,0,,0,1,13,0
3485,ZTF19abqmpsr,15511412,16.67033386308,,0,,0,1,19,0
3486,ZTF19acbmqpu,3061021,-6.67937598170596,9.63716261486158,1,,0,0,47,13
3487,ZTF19acbmqpu,3061022,9.441910921824395,-18.46641136980659,1,,0,0,48,14
3488,ZTF19acbmqpu,13490321,,38.09731222787095,0,,1,0,0,8
3489,ZTF19acbmqpu,13490322,-1465.67261109153,,0,,0,1,5,0
3490,ZTF19aaoyech,6250701,2.3141674843153,0.6422179638583005,1,,0,0,69,158
3491,ZTF19aaoyech,6250702,-18.6149653460647,-28.6372063085606,-1,,0,0,86,237
3492,ZTF19aaoyech,6250703,9.953596496286796,7.54367175482823,1,,0,0,10,41
3493,ZTF19aaoyech,16211311,-16.7729430301055,,0,,0,1,7,2
3494,ZTF19aaoyech,16211312,,-39.03347273420805,0,,1,0,2,6
3495,ZTF19acgogcm,4030501,-74.8144126129166,,0,,0,1,56,0
3496,ZTF19acgogcm,4030502,-5.73720928656941,,0,,0,1,73,0
3497,ZTF19acgogcm,13961301,35.16073530081175,,0,,0,1,4,0
3498,ZTF19acgogcm,13961302,37.79710925682685,,0,,0,1,6,0
3499,ZTF19acgogcm,13971611,1.94174311825526,,0,,0,1,5,0
3500,ZTF19acgogcm,13971612,-90.19933274275161,,0,,0,1,4,0
3501,ZTF19aatlmbo,7180701,1.7119513838285,,0,,0,1,141,0
3502,ZTF19aatlmbo,7180702,7.466531158616755,,0,,0,1,172,0
3503,ZTF19aatlmbo,7180703,-5.36492087771285,,0,,0,1,15,0
3504,ZTF19aatlmbo,17161311,-29.3847901913751,,0,,0,1,5,0
3505,ZTF19aatlmbo,17161312,4.578276675305335,,0,,0,1,6,0
3506,ZTF19acfecsg,4911001,1.9132995365985752,0.201001655476035,1,,0,0,52,64
3507,ZTF19acfecsg,4911002,-9.4608476747261,-47.1270653243612,-1,,0,0,223,80
3508,ZTF19acfecsg,4911003,-19.8799686705573,-87.3156005191821,-1,,0,0,17,41
3509,ZTF19acfecsg,15380411,-8.4656730580051,-31.9321695614796,1,,0,0,12,15
3510,ZTF19abovstj,7581421,-1.28811728190748,-2.44930629790138,1,,0,0,340,171
3511,ZTF19abovstj,7581422,-15.21506225277275,-14.1669845019456,1,,0,0,516,157
3512,ZTF19abovstj,7581423,4.54883560178367,-2.44240675113589,1,,0,0,31,49
3513,ZTF19abovstj,17950801,-6.38283135707948,-9.999623704733676,1,,0,0,183,4
3514,ZTF19abovstj,17950802,,,0,,1,1,2,0
3515,ZTF19aarprog,5840931,9.78958615838587,14.744409151763,1,,0,0,40,179
3516,ZTF19aarprog,5840932,-37.1097784160504,-70.0309699104896,-1,,0,0,55,223
3517,ZTF19aarprog,5840933,14.6497788168945,-24.6307942443357,-1,,0,0,24,45
3518,ZTF19aarprog,16300432,-300.5567993385715,-437.878638934509,-1,,0,0,4,3
3519,ZTF19ablpfhz,6541411,-4.71207315415374,-3.70410431632383,1,,0,0,55,59
3520,ZTF19ablpfhz,6541412,-7.23073815483934,0.768898500836276,-1,,0,0,66,159
3521,ZTF19ablpfhz,16970511,-112.66071635813,,0,,0,1,17,0
3522,ZTF19ablpfhz,16970512,-101.62349929848901,,0,,0,1,24,0
3523,ZTF19acpmuwu,6901401,-5.97816021459752,-16.04402788880875,-1,,0,0,148,64
3524,ZTF19acpmuwu,6901402,1.59359421111946,-12.5442704608221,-1,,0,0,305,56
3525,ZTF19acpmuwu,17310611,6.58969887097987,,0,,0,1,22,0
3526,ZTF19acpmuwu,17310612,-4.69629116725595,,0,,0,1,43,0
3527,ZTF19acbmjrp,4051531,13.58932372160185,8.55061443065284,1,,0,0,80,51
3528,ZTF19acbmjrp,4051532,3.552943781146065,11.408393657865851,1,,0,0,82,48
3529,ZTF19acbmjrp,4051533,,10.38757389009349,0,,1,0,0,14
3530,ZTF19acbmjrp,14500832,-172.142132707778,,0,,0,1,11,0
3531,ZTF19aanfnvl,5200521,-22.5089406646715,-28.4106672601808,1,,0,0,17,96
3532,ZTF19aanfnvl,5200522,31.2171903182652,26.215440693416802,1,long rise,0,0,13,82
3533,ZTF19aanfnvl,5200523,,39.89783226089915,0,,1,0,0,10
3534,ZTF19abpztlw,3990101,8.26895652389435,1.97356913566531,1,,0,0,71,71
3535,ZTF19abpztlw,3990102,5.6496746715657,7.10898791590916,1,,0,0,75,85
3536,ZTF19abpztlw,3990103,-83.9031822589133,-106.07209917354251,-1,,0,0,9,26
3537,ZTF19abpztlw,13920931,-7.53006255983357,,0,,0,1,3,0
3538,ZTF19abpztlw,13920932,-123.866015990626,,0,,0,1,4,0
3539,ZTF19abjamgc,2940901,-1.0204937908778628,10.8895054327695,-1,,0,0,60,50
3540,ZTF19abjamgc,2940902,-3.74385996509328,-6.27864031662322,1,,0,0,66,49
3541,ZTF19abjamgc,2940903,,-11.2341757735094,0,,1,0,0,11
3542,ZTF19abjamgc,13370301,,-1.76147761504315,0,,1,0,0,19
3543,ZTF19abjamgc,13370302,,-3.36156996080954,0,,1,0,0,25
3544,ZTF19aaqhelq,8180631,-64.3544527669694,-85.8495356733207,-1,,0,0,89,121
3545,ZTF19aaqhelq,8180632,-88.1722182472027,-115.129874706534,-1,,0,0,81,119
3546,ZTF19aaqhelq,8180633,-75.617168831724,-76.847031008502,1,,0,0,12,38
3547,ZTF19aaqhelq,18221321,-121.21134053898999,15.0020164475964,-1,,0,0,4,3
3548,ZTF19aaqhelq,18221322,-234.231331787064,-346.718642908906,1,,0,0,7,5
3549,ZTF19aaqhelq,18231621,-91.53016642207,,0,,0,1,9,0
3550,ZTF19aaqhelq,18231622,-464.985355726961,-460.8619517179375,1,,0,0,7,8
3551,ZTF19aaekvhn,8590601,-6.82887760856623,-50.8263751884507,-1,,0,0,26,167
3552,ZTF19aaekvhn,8590602,-8.4251543606481,-34.0465588495166,-1,,0,0,26,191
3553,ZTF19aaekvhn,8590603,37.9611775683163,-0.127253738255899,1,,0,0,4,30
3554,ZTF19abjsmmv,6781501,-3.14808147840944,17.8941454526745,1,,0,0,287,18
3555,ZTF19abjsmmv,6781502,-28.728903267907903,-9.999857493122086,1,,0,0,316,74
3556,ZTF19abjsmmv,6781503,12.0605696215874,-5.642534903800421,1,,0,0,29,42
3557,ZTF19abjsmmv,7210331,-10.1832950763999,-16.73678879147895,1,,0,0,385,128
3558,ZTF19abjsmmv,7210332,-0.0543933707103682,-11.790383271769201,-1,,0,0,389,126
3559,ZTF19abjsmmv,7210333,-19.970036777662052,-41.042026725484945,-1,,0,0,34,44
3560,ZTF19abdkbwy,2871401,5.279350953544115,24.36206071293335,-1,,0,0,24,48
3561,ZTF19abdkbwy,2871402,-0.04883138758163699,4.01506554604871,1,,0,0,26,170
3562,ZTF19acgaxej,4010621,-8.37608403320981,,0,,0,1,81,0
3563,ZTF19acgaxej,4010622,-12.097524476646448,-51.114583942137244,-1,,0,0,90,10
3564,ZTF19acgaxej,4010623,4.34815462025617,,0,,0,1,12,0
3565,ZTF19acgaxej,13941421,-0.08026837134172515,,0,,0,1,4,0
3566,ZTF19acgaxej,13941422,-149.436442830137,,0,,0,1,6,0
3567,ZTF19abgncfz,8210431,-2.35330660681907,1.87150341653892,1,,0,0,233,176
3568,ZTF19abgncfz,8210432,-0.6564812048106334,-2.62778290070006,1,,0,0,204,162
3569,ZTF19abgncfz,8210433,-11.3201994116809,-14.7060655589757,1,,0,0,23,45
3570,ZTF19abatvzs,6440611,0.02118859107740051,18.74058948728585,-1,,0,0,52,72
3571,ZTF19abatvzs,6440613,-5.644396939202284,,0,,0,1,24,0
3572,ZTF19abatvzs,16411421,-118.259754358296,,0,,0,1,21,0
3573,ZTF19abatvzs,16411422,-182.886941331794,,0,,0,1,31,0
3574,ZTF19abhdqlq,3871101,0.211863741797362,-8.836529406659439,1,,0,0,33,66
3575,ZTF19abhdqlq,3871102,4.620770786994015,-10.3147071267176,-1,,0,0,42,53
3576,ZTF19acexijn,3510701,3.96482142286903,0.229567810696905,1,,0,0,78,33
3577,ZTF19acexijn,3510702,-8.67160921168211,13.848332638163,-1,,0,0,85,30
3578,ZTF19acexijn,3510703,,-14.1004000383924,0,,1,0,0,9
3579,ZTF19acexijn,13431411,-36.4271577577249,,0,,0,1,3,0
3580,ZTF19acexijn,13431412,,,0,,1,1,2,0
3581,ZTF19aauqywe,8640901,-27.808784069568247,-47.74364650621605,-1,,0,0,180,162
3582,ZTF19aauqywe,8640902,-29.8246592035166,-15.1991939930443,-1,,0,0,175,154
3583,ZTF19aauqywe,8640903,10.6333635766389,-15.619348189046452,1,,0,0,19,76
3584,ZTF19abpyjqx,5831421,3.98080044005569,13.908893846298199,-1,,0,0,51,138
3585,ZTF19abpyjqx,5831422,-9.11425737368373,14.0847951821266,-1,,0,0,94,199
3586,ZTF19abpyjqx,5831423,2.93051981811053,2.21822908332181,1,,0,0,31,48
3587,ZTF19abrirmk,2961111,-0.802060620221343,0.16282996846272502,1,,0,0,72,38
3588,ZTF19abrirmk,2961112,-10.0296760463186,20.1607809103001,-1,,0,0,81,37
3589,ZTF19abrirmk,2961113,-40.4193792523449,-40.3950591105427,1,,0,0,13,17
3590,ZTF19abrirmk,13380111,14.5646516661378,,0,,0,1,3,0
3591,ZTF19abrirmk,13380112,-57.1777071007578,-0.0462777559211926,1,,0,0,3,13
3592,ZTF19aanxufb,3760631,-4.21836665936156,1.688968449234438,1,,0,0,21,50
3593,ZTF19aanxufb,3760632,-0.263652968721681,-0.654344208372695,1,,0,0,39,308
3594,ZTF19aanuhox,7631201,9.39999815450038,10.2647898742619,1,,0,0,407,175
3595,ZTF19aanuhox,7631202,-8.57862704240779,-16.2554476254415,-1,,0,0,423,163
3596,ZTF19aanuhox,7631203,-4.8925781512531,2.438663270486935,1,,0,0,29,56
3597,ZTF19aanuhox,17990301,,-62.963762280431304,0,,1,0,2,4
3598,ZTF19aanuhox,17990302,-44.5829351359178,,0,,0,1,23,0
3599,ZTF19aadyijk,5770701,-5.69148319839493,-14.0818799717275,1,,0,0,35,141
3600,ZTF19aadyijk,5770702,-13.7297238172581,-7.37094919480027,-1,,0,0,33,229
3601,ZTF19aadyijk,5770703,0.301573320917037,-7.266539088693291,1,,0,0,11,44
3602,ZTF19aadyijk,15721402,,-15.78087656574955,0,,1,0,0,10
3603,ZTF19aanbojt,7860501,-28.60119693937265,6.595188714030085,-1,,0,0,80,156
3604,ZTF19aanbojt,7860502,-10.350553911069099,56.38834299029945,-1,long rise,0,0,62,172
3605,ZTF19aanbojt,7860503,-62.8488578338117,10.728127433423674,-1,,0,0,3,22
3606,ZTF19aanbojt,7870811,-6.68105645393548,10.6300454891766,-1,,0,0,75,135
3607,ZTF19aanbojt,7870812,-46.393612165838945,14.7347125524957,-1,,0,0,72,125
3608,ZTF19aanbojt,7870813,-102.167258605777,-77.99981016142294,1,,0,0,11,38
3609,ZTF19aanbojt,17891511,-722.786272487298,-596.0054758355529,1,,0,0,3,4
3610,ZTF19aanbojt,17891512,-882.748667466914,,0,,0,1,3,0
3611,ZTF19aaputrv,7171001,-15.1912686599678,-19.4806333155754,1,,0,0,145,162
3612,ZTF19aaputrv,7171002,-75.0780082362204,-49.8061784777941,-1,,0,0,150,241
3613,ZTF19aaputrv,7171003,20.6197677262082,0.1384010387423275,1,,0,0,14,48
3614,ZTF19aaputrv,17560201,-82.7800531914296,-83.11100852025456,1,,0,0,3,6
3615,ZTF19aaputrv,17560202,-106.262614946801,-26.0573917565673,-1,,0,0,5,7
3616,ZTF19abhibzk,6940111,-4.44225653954058,-11.055689161666201,-1,,0,0,119,94
3617,ZTF19abhibzk,6940112,-2.19060195086336,-5.75131529223951,1,,0,0,127,149
3618,ZTF19abhibzk,6940113,-15.0573848888412,0.512396438108735,1,,0,0,15,46
3619,ZTF19abhibzk,16920911,-66.87586221825984,,0,,0,1,28,0
3620,ZTF19abhibzk,16920912,-103.896354449889,,0,,0,1,45,0
3621,ZTF19abpelgt,5510121,13.0283028428569,5.86565082299646,-1,,0,0,95,115
3622,ZTF19abpelgt,5510122,6.97292533295391,-0.636823947741615,1,,0,0,106,151
3623,ZTF19abpelgt,5510123,-23.9785901418853,-23.2930243476831,1,,0,0,15,41
3624,ZTF19abpelgt,15460931,4.44762308005549,,0,,0,1,23,0
3625,ZTF19abpelgt,15460932,-11.281218335434506,,0,,0,1,28,0
3626,ZTF19abcfzdy,6760701,-11.4292499408357,-16.9957551339394,-1,,0,0,425,177
3627,ZTF19abcfzdy,6760702,10.5579343801856,8.00788852288515,1,,0,0,256,246
3628,ZTF19abcfzdy,6760703,-8.6667495206319,-7.6590428565645805,1,,0,0,28,56
3629,ZTF19abcfzdy,16731301,,,0,,1,1,2,0
3630,ZTF19abcfzdy,16731302,-20.791144604931375,11.163373788130901,-1,,0,0,4,14
3631,ZTF19abcfzdy,16731303,,,0,,1,1,0,0
3632,ZTF19abcfzdy,16741612,-11.3084780106288,-6.972795973687181,1,,0,0,4,8
3633,ZTF19abcfzdy,16741613,,,0,,1,1,0,0
3634,ZTF19acdabep,7080501,-13.7822956469174,-22.488932553971,-1,,0,0,85,194
3635,ZTF19acdabep,7080502,-6.82445475222888,-15.6060431130165,-1,,0,0,121,303
3636,ZTF19acdabep,7080503,,-29.770170887049,0,,1,0,0,35
3637,ZTF19acdabep,7090811,-7.9864696156548645,-0.3531336508856755,-1,,0,0,86,176
3638,ZTF19acdabep,7090812,10.78105699219055,8.94126717795091,1,,0,0,120,266
3639,ZTF19acdabep,7090813,,-19.6234846796266,0,,1,0,0,37
3640,ZTF19acdabep,17071511,2.00763043135793,-8.79505314848482,1,,0,0,10,9
3641,ZTF19acdabep,17071512,-1.980097066832415,,0,,0,1,12,0
3642,ZTF19acfxbki,3991321,9.235242305458051,12.06332737527244,1,,0,0,74,44
3643,ZTF19acfxbki,3991322,12.5856363212831,-94.1976222676934,-1,,0,0,79,29
3644,ZTF19acfxbki,3991323,1.56907490402409,37.1989750721678,1,,0,0,11,7
3645,ZTF19acfxbki,14440721,-6.37001295528115,,0,,0,1,7,0
3646,ZTF19acfxbki,14440722,-237.600647347905,,0,,0,1,9,0
3647,ZTF19abfdszw,7920911,-16.969478166370997,-42.2686584268304,-1,,0,0,286,149
3648,ZTF19abfdszw,7920912,-31.89688853676435,-21.794754913733,-1,,0,0,366,144
3649,ZTF19abfdszw,7920913,-23.4334942756709,-37.4948964161164,-1,,0,0,28,43
3650,ZTF19abfdszw,18270412,,-27.65233493688525,0,,1,0,2,4
3651,ZTF19abjrjdw,4841211,-0.648472264073377,-11.1914779098772,1,,0,0,73,75
3652,ZTF19abjrjdw,4841212,4.176554125017,-7.84736482518605,1,,0,0,109,79
3653,ZTF19aathllr,5861121,-7.68219841799385,5.867344666777735,-1,,0,0,43,142
3654,ZTF19aathllr,5861122,-12.2106981894764,4.39632377338498,-1,,0,0,61,167
3655,ZTF19aathllr,5861123,2.3107303111104347,15.435948962993798,-1,,0,0,22,54
3656,ZTF19aathllr,16310212,-108.655629071992,-111.4321337181905,1,,0,0,6,10
3657,ZTF19aaknign,7080801,-8.103322610413684,-6.41223884677865,1,,0,0,50,273
3658,ZTF19aaknign,7080802,16.7233281282752,6.8955049863115345,-1,,0,0,44,408
3659,ZTF19aaknign,7080803,,-6.05486608401622,0,,1,0,0,39
3660,ZTF19aaknign,17061501,-36.1367832111783,-66.0640795631967,-1,,0,0,5,13
3661,ZTF19aaknign,17061502,-8.850964374906955,,0,,0,1,4,0
3662,ZTF19aamkmxv,8641421,31.6402708496618,7.05967195459969,-1,,0,0,172,99
3663,ZTF19aamkmxv,8641422,13.6859219941368,3.5332292646353,1,,0,0,149,91
3664,ZTF19aamkmxv,8641423,1.1250485055865254,4.92876811143067,1,,0,0,14,49
3665,ZTF19aalsnbp,7190631,-9.1003244027015,-11.4518877870533,1,long decline,0,0,234,140
3666,ZTF19aalsnbp,7190632,-2.66373075085851,3.54158142615912,-1,long decline,0,0,227,193
3667,ZTF19aalsnbp,7190633,0.395623751813423,3.63244705667291,1,long decline,0,0,23,56
3668,ZTF19aalsnbp,17181521,,-91.0672533596351,0,,1,0,2,6
3669,ZTF19aalsnbp,17181522,,-160.6523017356365,0,,1,0,0,10
3670,ZTF19acbpqvc,5931301,-15.3265095297296,1.31395694748596,-1,,0,0,65,21
3671,ZTF19acbpqvc,5931302,-10.503845142916798,-2.3483386251510003,1,,0,0,84,18
3672,ZTF19acbpqvc,5931303,-0.601113311233426,0.35223397683718494,1,,0,0,20,16
3673,ZTF19acbpqvc,16390801,-9.60675119743905,,0,,0,1,20,0
3674,ZTF19acbpqvc,16390802,-12.5819351698628,,0,,0,1,29,0
3675,ZTF19achetvw,5000431,-11.044620079330201,-36.6438186222693,-1,,0,0,108,65
3676,ZTF19achetvw,5000432,-2.88988853593581,-40.908509930535544,-1,,0,0,113,98
3677,ZTF19achetvw,5000433,-4.75708303602777,-35.9531435607296,-1,,0,0,17,29
3678,ZTF19achetvw,14941231,13.9712014314813,,0,,0,1,17,0
3679,ZTF19achetvw,14941232,-1.05850201399159,,0,,0,1,18,0
3680,ZTF19aazwnwy,5801321,-0.627649953107539,-29.5232751781618,-1,,0,0,49,139
3681,ZTF19aazwnwy,5801322,4.87638071079861,-27.984029247006447,-1,,0,0,51,210
3682,ZTF19aazwnwy,5801323,-11.124049769576175,-19.4010730684141,1,,0,0,14,41
3683,ZTF19aazwnwy,16260802,11.630866053465702,-1.4986045211555847,1,,0,0,4,10
3684,ZTF19acbkczc,5431201,28.86895623733565,37.8942009873342,1,,0,0,74,63
3685,ZTF19acbkczc,5431202,19.81002943333575,-131.856478789228,-1,long rise,0,0,90,53
3686,ZTF19acbkczc,5431203,-146.94376515398147,-267.113391170822,-1,long rise,0,0,16,29
3687,ZTF19acbkczc,15890311,-11.52398864855635,,0,,0,1,16,0
3688,ZTF19aatesgp,5760321,-20.8530982478208,,0,,0,1,67,0
3689,ZTF19aatesgp,5760322,-5.3805793864898295,-1.09409711051801,1,,0,0,68,35
3690,ZTF19aatesgp,5760323,-4.29979914155226,,0,,0,1,9,0
3691,ZTF19aatesgp,15711022,36.9755196225768,,0,,0,1,4,0
3692,ZTF19acihlft,3900501,8.61325209494903,,0,,0,1,39,0
3693,ZTF19acihlft,3900502,-16.8871318190125,,0,,0,1,63,0
3694,ZTF19acihlft,3900503,3.78378800360186,,0,,0,1,25,0
3695,ZTF19acihlft,13831312,,,0,,1,1,0,0
3696,ZTF19acdihrz,3531521,6.9839006705499,5.695205521888569,1,,0,0,77,40
3697,ZTF19acdihrz,3531522,-1.141113469636195,-1.89827220781514,1,,0,0,84,39
3698,ZTF19acdihrz,3531523,,4.31066516215927,0,,1,0,0,9
3699,ZTF19acdihrz,13970501,-343.754325302181,,0,,0,1,5,0
3700,ZTF19acdihrz,13970502,-358.968558989452,,0,,0,1,4,0
3701,ZTF19aapadxs,8441301,-18.86287958481655,-13.9167628776575,1,,0,0,112,156
3702,ZTF19aapadxs,8441302,8.47635146512375,7.05512438717943,1,,0,0,105,161
3703,ZTF19aapadxs,8441303,-13.7245128107892,-10.6659432732571,1,,0,0,13,49
3704,ZTF19aapadxs,8451631,-8.998345414526906,-0.7784337844650651,1,,0,0,124,84
3705,ZTF19aapadxs,8451632,-13.39253740381905,18.6463592391826,-1,,0,0,90,83
3706,ZTF19aapadxs,8451633,1.040047940212835,-16.0130121330302,1,,0,0,20,51
3707,ZTF19aawfkeg,3870501,-2.85449160956912,-20.8993995555365,-1,,0,0,30,69
3708,ZTF19aawfkeg,3870502,2.810218012112265,13.8700118461801,1,,0,0,46,87
3709,ZTF19aaqxosb,5790401,-4.0431673600782005,-0.0742066012322914,1,,0,0,36,132
3710,ZTF19aaqxosb,5790402,3.95739192708834,10.2684969953766,1,,0,0,39,193
3711,ZTF19aaqxosb,5790403,11.0895344657698,5.63632219498215,1,,0,0,13,37
3712,ZTF19aaqxosb,15741021,18.4282509889102,-5.84628488803258,1,,0,0,3,5
3713,ZTF19aaqxosb,15741022,,,0,,1,1,0,0
